id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40034390,[120m2] situé a 10min à pied de Bellecour,48425138,Lukas,,3e Arrondissement,45.75853,4.84759,Entire home/apt,250,365,0,,,1,0,0,
40035324,Les pentes au Coeur (The heart of the city),62474346,Pascal,,1er Arrondissement,45.77078,4.83273,Entire home/apt,41,365,4,2020-02-16,0.12,1,0,0,
40045315,"Studio 20m2 , 7' à pied métro , 15' Bellecour",295486250,Martin,,8e Arrondissement,45.7163,4.89191,Entire home/apt,43,1,23,2022-08-19,0.74,1,0,20,
40046782,Sweet Home en plein cœur du vieux Lyon,28433773,Sophie,,5e Arrondissement,45.76422,4.8263,Entire home/apt,250,365,0,,,1,0,0,
40052164,"Appartement spacieux, localisation idéale !",308909433,Bastiouny,,7e Arrondissement,45.75028,4.84816,Entire home/apt,250,365,0,,,1,0,0,
40057691,Appartement lumineux au coeur de Lyon 1er,308960822,Martha,,1er Arrondissement,45.76609,4.83558,Entire home/apt,190,365,0,,,1,0,0,
40059137,"La presqu'ile de Lyon, animée et accueillante.",23073853,Monique,,2e Arrondissement,45.75151,4.83151,Private room,76,1,12,2022-07-10,0.35,1,89,9,6938212809292
40060650,Appartement 50m2 (très proche Gare Lyon PART-DIEU),21884184,Bertrand,,3e Arrondissement,45.76023,4.87294,Entire home/apt,30,365,0,,,1,0,0,
40061670,Appartement central et cosy,309020855,Caroline Et Thomas,,3e Arrondissement,45.76349,4.84985,Entire home/apt,170,2,0,,,1,17,0,6938613372772
40072623,Chambre privée au centre de Lyon,13199980,Angélique,,7e Arrondissement,45.74502,4.84759,Private room,25,1,20,2020-03-16,0.59,1,0,0,LYO-6938712858942
40073737,Sunny and cosy studio close to Part Dieu district,151077629,Welkeys,,6e Arrondissement,45.76563,4.85081,Entire home/apt,48,2,9,2022-02-16,0.26,4,328,3,6938612818783
40075260,Logement 40m2 transports 15m Bellecour/30m à pied,105319164,Nina,,8e Arrondissement,45.73548,4.8534,Entire home/apt,60,1,13,2022-07-10,0.39,1,120,8,6938813033317
40075756,Comfort Parc de la tête d’Or,159073802,Snow,,6e Arrondissement,45.76906,4.85024,Private room,37,20,8,2022-08-29,0.24,1,3,3,
40077882,Appartement 90 m² proche de Lyon,145791187,Claire,,5e Arrondissement,45.75459,4.77414,Entire home/apt,100,2,6,2021-12-12,0.18,2,95,1,
40077969,Fêtes des Lumieres,37872267,Alexis,,6e Arrondissement,45.76476,4.85589,Entire home/apt,120,365,0,,,1,0,0,
40078215,DIFY Style Green - Charpennes,8067536,Nicolas,,6e Arrondissement,45.76859,4.8662,Entire home/apt,81,1,47,2022-06-30,1.38,98,0,16,
40078278,Appartement cosy proche centre ville,18058641,Jean-Julien,,9e Arrondissement,45.77129,4.80047,Entire home/apt,130,365,2,2019-12-15,0.06,1,0,0,
40085386,Petit appartement Croix Roussien,17825135,Jeanne,,4e Arrondissement,45.78189,4.83598,Entire home/apt,65,1,153,2022-09-10,4.54,1,34,59,6938412986808
40087904,PRESQU'ILE LYON Grand appartement très bien situé,303866408,Benoit,,2e Arrondissement,45.76248,4.83368,Entire home/apt,200,365,0,,,1,90,0,
40089921,PROXIMITE GARE PART DIEU VUE SUR PARC,150729247,Jmarc,,3e Arrondissement,45.75171,4.8673,Entire home/apt,80,3,16,2022-07-15,0.47,1,167,10,6938313007027
40097260,Cocon au centre de la presqu'île,5613836,Sophie,,2e Arrondissement,45.76398,4.83462,Entire home/apt,100,2,1,2020-02-21,0.03,2,11,0,6938213151564
40101562,Terrasse & vue superbe sur Lyon et Fourvière-T3,3462717,Yvan,,3e Arrondissement,45.75835,4.84185,Entire home/apt,199,1,179,2022-09-08,5.31,1,314,89,6938312867960
40102873,Joli appartement bourgeois proche Part-dieu,54353331,Maxence,,6e Arrondissement,45.76482,4.86777,Entire home/apt,149,365,0,,,1,0,0,
40105781,Jolie maison de ville à Lyon,30842961,Laure,,5e Arrondissement,45.75448,4.81322,Entire home/apt,400,365,1,2021-09-30,0.09,1,364,1,
40106294,Appartement cozy fête des lumières,116035160,Camille,,9e Arrondissement,45.77971,4.80235,Entire home/apt,145,365,0,,,1,0,0,
40106939,Chambre pas cher pour la Fête des lumières!,129246578,Sarah,,7e Arrondissement,45.7527,4.84194,Private room,80,1,0,,,1,0,0,
40111459,Grand appartement ancien cosy Prefecture,34928301,Clémence,,3e Arrondissement,45.76007,4.84393,Entire home/apt,60,2,10,2022-01-30,0.30,1,0,2,6938313062455
40112919,Appartement moderne Croix Rousse,28559059,Nicolas,,1er Arrondissement,45.77321,4.83423,Entire home/apt,150,365,0,,,1,0,0,
40113433,Appartement idéal pour la fête des lumières,309561863,Léo,,2e Arrondissement,45.75531,4.831,Entire home/apt,400,365,0,,,1,0,0,
40114190,Appartement Jean Mace,120832762,Alexia,,7e Arrondissement,45.74588,4.83825,Entire home/apt,180,365,0,,,1,0,0,
40125898,Petit appartement cosy - T2,134072904,Hamza,,7e Arrondissement,45.74998,4.85551,Entire home/apt,70,365,0,,,1,0,0,
40127961,Fête des Lumières Bel ancien quais du Rhône,106700100,Victor,,3e Arrondissement,45.76227,4.84313,Entire home/apt,70,365,1,2019-12-02,0.03,1,0,0,
40128299,Chambre spacieuse dans une colocation,224272892,Baptiste,,4e Arrondissement,45.78166,4.83804,Private room,50,2,1,2019-12-09,0.03,1,0,0,
40129308,Grand Hôtel Dieu/Hyper Centre - bel appartementT3,83206653,Valérie,,2e Arrondissement,45.76035,4.83633,Entire home/apt,230,365,0,,,1,0,0,
40129591,Appartement Lyon 5eme refait à neuf,61347535,Thierry,,5e Arrondissement,45.75281,4.7762,Private room,29,1,4,2021-05-28,0.20,1,0,0,
40131157,Loft atypique - hyper centre - quais de Soane,19530778,Delphine,,1er Arrondissement,45.76768,4.82828,Entire home/apt,113,2,24,2022-07-24,0.90,1,52,16,6938113009754
40132511,Charmant 3 pièces - 10min du Vieux Lyon,32177104,Ronan,,9e Arrondissement,45.77947,4.8055,Entire home/apt,200,3,4,2020-03-08,0.12,1,0,0,6938912804448
40134022,Chambre spacieuse de caractère  Lyon-Villeurbanne,60102483,Yasmine,,3e Arrondissement,45.76155,4.88636,Private room,50,3,0,,,1,87,0,
40134136,Duplex cosy Part dieu/Garibaldi,56363452,Camille,,3e Arrondissement,45.75688,4.85386,Entire home/apt,70,3,17,2022-03-13,0.50,1,0,3,6938312855686
40144545,Cozy rooms in spacious house near Gare part dieu,3512507,Alpa,,3e Arrondissement,45.761248340143986,4.879618785983444,Private room,54,3,101,2022-07-02,2.96,1,10,16,
40147288,Appartement à 8 min à pieds de la Gare Part Dieu,309906252,Christelle,,3e Arrondissement,45.75529,4.85746,Entire home/apt,95,365,0,,,1,0,0,
40147887,Le Berthelo,170974249,Isabelle,,7e Arrondissement,45.74565,4.83858,Entire home/apt,110,365,1,2019-12-01,0.03,2,0,0,
40148602,chambre privée le Berthelo,170974249,Isabelle,,7e Arrondissement,45.74756,4.8386,Private room,45,1,14,2022-07-28,0.41,2,223,10,
40149537,"Appartement 6P (Lyon 7, parking, 10m de Bellecour)",208788594,Valentin,,7e Arrondissement,45.74838,4.84501,Entire home/apt,240,365,1,2019-12-08,0.03,1,0,0,
40149817,Appartement Haussmanien + 1 parking souterrain,24672526,Lauriane,,3e Arrondissement,45.75269,4.85527,Entire home/apt,125,365,0,,,1,0,0,
40149874,Patio apartment 54 m2 in old town Lyon,33743264,Pascale,,5e Arrondissement,45.75633,4.82349,Entire home/apt,139,2,41,2022-09-11,1.22,1,322,36,6938512814060
40150307,Grand appartement haussmannien proche Terreaux,22472595,Adrien,,1er Arrondissement,45.76578,4.83536,Entire home/apt,350,365,0,,,1,0,0,
40152806,"Modern & cosy flat, 15 min from downtown, 4 pers",30761394,Sonia,,3e Arrondissement,45.76366,4.903,Entire home/apt,55,2,2,2020-02-25,0.06,1,0,0,
40152842,Appartement lumineux et calme à Monplaisir!,48937669,Marie,,3e Arrondissement,45.74951,4.87296,Entire home/apt,100,365,1,2019-12-08,0.03,1,0,0,
40153741,Mignon appartement au coeur de Saxe-Gambetta,156345796,Eve,,7e Arrondissement,45.75226,4.84355,Entire home/apt,69,365,0,,,1,0,0,
40155195,Chambre privée dans bel appartement lyonnais,67579317,Marine,,2e Arrondissement,45.76313,4.83354,Private room,80,2,1,2019-12-09,0.03,1,0,0,
40164931,Cosy Appartment Lyon Perrache,49358529,Lalie,,2e Arrondissement,45.7443,4.82399,Entire home/apt,120,365,5,2020-12-27,0.15,1,83,0,
40165092,Appartement cosy Lyon 5e,24065224,Gaëlle,,5e Arrondissement,45.75838,4.79093,Entire home/apt,100,2,19,2022-07-21,0.56,1,61,8,6938513156035
40165174,❤T2 moderne lyon charpennes parking privé,106537776,Thibault,,6e Arrondissement,45.76963,4.86663,Entire home/apt,115,1,90,2022-09-02,2.67,1,359,41,
40165618,Cosy appatement 52m² dans quartier calme,46474753,Laurent,,7e Arrondissement,45.73806,4.82814,Entire home/apt,60,2,4,2021-07-25,0.12,2,0,0,6938712881114
40166561,Charmant appartement Lyon Saxe fête des lumières,310123931,Kacylia,,7e Arrondissement,45.75314,4.84517,Private room,172,1,1,2019-12-08,0.03,1,0,0,
40167058,Belle chambre privee au coeur de Lyon,310111471,Lionel,,1er Arrondissement,45.76759,4.8297,Private room,90,1,0,,,1,0,0,
40169040,Grand appartement au coeur du Vieux Lyon,30774308,Valentin,,5e Arrondissement,45.76386,4.82959,Entire home/apt,200,365,0,,,1,0,0,
40170460,Charmant appartement en centre ville de Lyon,98480069,Marie,,7e Arrondissement,45.74965,4.83475,Entire home/apt,40,365,1,2020-01-02,0.03,1,0,0,
40171509,Appartement place des TERREAUX,272219137,Layla,,1er Arrondissement,45.76692,4.83112,Entire home/apt,278,365,0,,,1,0,0,
40171906,"Studio dans maison, 20 min du centre-ville en bus",88622236,Yves,,5e Arrondissement,45.74334,4.78947,Entire home/apt,50,2,16,2022-05-15,0.52,1,0,7,
40172160,Appartement Lyon Centre,310178290,Hussen YOUSUF,,2e Arrondissement,45.75339,4.82611,Entire home/apt,100,365,0,,,1,89,0,
40172319,"Appartement Lyon 7, joli et lumineux",14832673,Charlene,,7e Arrondissement,45.73741,4.82785,Entire home/apt,90,2,4,2021-12-11,0.34,1,151,4,2345678901237
40172840,Studio proche d'Hôtel de Ville,270749775,Marie,,1er Arrondissement,45.76903,4.83206,Entire home/apt,15,365,1,2020-02-28,0.03,1,0,0,
40173372,Bel Appartement au coeur de la Croix Rousse,310189288,Pierre,,4e Arrondissement,45.77761,4.83524,Entire home/apt,180,365,1,2019-12-08,0.03,1,0,0,
40173588,Chambre avec télé à 10min de Lyon,201718137,Stephanie,,4e Arrondissement,45.78816,4.8384,Private room,37,1,98,2022-09-09,2.86,1,75,50,
40174766,"Fêtes des lumières, chambre privé très cosy",310202102,Renaud,,7e Arrondissement,45.74594,4.84554,Private room,70,2,0,,,1,0,0,
40175463,HYPER CENTRE Studio 2 personnes,37587142,Yoann,,2e Arrondissement,45.75505,4.83031,Entire home/apt,100,365,0,,,1,0,0,
40175797,Face à la presqu’île🌃 - T3 calme & cosy - 🛋,33227153,Enzo,,7e Arrondissement,45.7539,4.84204,Entire home/apt,99,365,4,2020-08-21,0.12,1,0,0,
40175834,Appartement douillet au cœur du 7ème,36257314,Jonathan & Margot,,7e Arrondissement,45.75088,4.84936,Entire home/apt,190,365,0,,,1,0,0,
40176585,"Appartement canut, pentes de la Croix Rousse",123842300,Fanny,,1er Arrondissement,45.76886,4.82937,Entire home/apt,120,365,1,2019-12-08,0.03,1,0,0,
40176602,Appartement pour 8 personnes - Fête des Lumières,64072318,Lara,,7e Arrondissement,45.75331,4.84263,Entire home/apt,300,365,0,,,1,0,0,
40177082,Cosy appartement Lyon-Cœur des pentes Croix-Rousse,5604229,Marianne,,1er Arrondissement,45.77137,4.83451,Entire home/apt,78,1,100,2022-09-04,2.94,2,224,35,6938112873756
40177175,"Chambre, Lyon 3/Monplaisir/Montchat/Grange Blanche",310222370,Helene,,3e Arrondissement,45.74563,4.88049,Private room,28,1,4,2020-09-10,0.13,1,0,0,6938312824113
40177286,Appart Lyon 5 de charme à proximité du Vieux Lyon,79843027,Anna,,5e Arrondissement,45.76678,4.82033,Entire home/apt,79,3,7,2022-06-06,0.21,1,15,3,6938912808408
40181321,Joli appartement T2 Lyon 08,139425264,RaMo,,8e Arrondissement,45.72914,4.86182,Entire home/apt,89,1,9,2022-07-10,0.27,1,364,8,
40187053,Appartement plein  cœur presqu’île,87959687,Paul,,2e Arrondissement,45.76182,4.83425,Entire home/apt,135,2,27,2022-04-18,0.79,1,120,9,6938213024672
40189956,Deux chambres doubles à 10min de la presqu'île,67786996,Louise,,7e Arrondissement,45.74863,4.84702,Private room,45,1,0,,,2,0,0,
40191154,Logement entier pour 4 personnes en hyper-centre,68659172,Laura,,2e Arrondissement,45.76114,4.83603,Entire home/apt,80,365,1,2020-03-08,0.03,1,0,0,
40192130,Idéal Fête des Lumières ! Pentes de la X-Rousse,310404252,Garance,,1er Arrondissement,45.76803,4.8263,Entire home/apt,100,365,1,2019-11-19,0.03,1,178,0,
40193142,Appartement moderne Bellecour,142809894,Clément,,2e Arrondissement,45.75608,4.82918,Entire home/apt,90,365,1,2020-01-02,0.03,1,0,0,
40194374,Grand Appartement au coeur du 1er Arrondissement,278273626,Emeric,,1er Arrondissement,45.77049,4.83814,Entire home/apt,420,365,0,,,1,0,0,
40195895,La TRIBU 10 pers- Part Dieu-Lyon centre,88637665,Camille,,3e Arrondissement,45.76275,4.86547,Entire home/apt,370,1,4,2020-08-30,0.13,4,0,0,6938612796316
40199213,Chambre entre Parc et centre ville,3118286,Christine,,6e Arrondissement,45.76968,4.85084,Private room,48,2,33,2022-08-31,0.97,1,134,15,6938612825614
40199427,Appartement Cozy de 60m2,310462947,Agathe,,6e Arrondissement,45.76836,4.8571,Entire home/apt,100,365,0,,,1,0,0,
40203662,studio cosy proche de part dieu,120953634,Ben,,3e Arrondissement,45.76258,4.87932,Entire home/apt,53,2,107,2022-08-20,3.13,1,159,24,
40203808,"Appartement 70m2,  2 ch, 1 sb et terrasse",185328281,Marc,,6e Arrondissement,45.77554,4.87575,Entire home/apt,51,7,5,2022-08-18,0.15,2,33,1,
40213250,Studio cocooning à Croix-Rousse,17033800,Joanna,,1er Arrondissement,45.77272,4.83526,Entire home/apt,130,365,6,2020-01-30,0.18,1,0,0,
40216358,"Appartement ""Royale"" dans Lyon",103831985,Philippe,,1er Arrondissement,45.77041,4.83641,Entire home/apt,102,2,117,2022-08-31,3.45,12,95,32,6938112911467
40216810,Chambre individuelle de 10m2,108808965,Marie-Laure BLANC,,5e Arrondissement,45.75547,4.79036,Private room,1500,2,5,2021-06-15,0.15,1,37,0,
40217484,Chambre cosy pour 2 pers. - SDB & WC privatifs,130643593,Virginie,,3e Arrondissement,45.75463,4.85533,Private room,99,2,1,2019-12-08,0.03,1,0,0,
40219854,"Très bel appartement Canut, calme, Lyon 1er Arrdmt",178839657,Xavier,,1er Arrondissement,45.77086,4.83297,Entire home/apt,120,365,2,2019-12-08,0.06,1,0,0,
40220448,Appartement Brotteaux/Part-Dieu,5883787,Claire,,6e Arrondissement,45.76445,4.85722,Entire home/apt,148,365,0,,,1,0,0,
40220955,Chambre dans F3 unique au cœur de LYON2 Confluence,24460477,Mael,,2e Arrondissement,45.7402766,4.8204269,Private room,120,1,0,,,1,345,0,
40221992,Studio charmant au coeur de Lyon,4011977,Nathalie,,1er Arrondissement,45.76896,4.82921,Entire home/apt,160,2,3,2019-12-29,0.09,1,0,0,6938113012625
40223019,Appartement Lyon 4  fête des lumières,12989454,Pierre,,4e Arrondissement,45.77779,4.83594,Entire home/apt,180,365,0,,,1,0,0,
40223698,ESPRIT LOFT,73315971,Claudine,,3e Arrondissement,45.75307,4.88031,Entire home/apt,300,2,35,2022-07-17,1.04,1,88,16,6938312850441
40226013,Fête des lumières bel appartement,181254406,Constance,,7e Arrondissement,45.74888,4.83978,Private room,200,2,0,,,1,0,0,
40227738,"""Monplaisir"" - Calme, déco sympa, propre, parking",52026648,Ariane,,8e Arrondissement,45.74014,4.86241,Entire home/apt,69,2,84,2022-09-07,2.72,4,255,21,6938812794775
40229218,Quiet and Sunny flat,38917592,Kévin,,9e Arrondissement,45.7791,4.80594,Entire home/apt,200,365,1,2019-12-08,0.03,1,87,0,
40229813,Appartement au coeur de Lyon,310704958,Xavier,,2e Arrondissement,45.76068,4.8348,Entire home/apt,244,365,0,,,1,0,0,
40231816,Appartement 8 voyageurs à 1 arrêt métro Vieux Lyon,47120908,Juliette,,9e Arrondissement,45.76772,4.80132,Entire home/apt,290,365,0,,,1,0,0,
40242397,Au coeur de Lyon - Fête des Lumières,5698733,Marion,,7e Arrondissement,45.73739,4.83973,Entire home/apt,200,365,1,2019-12-08,0.03,1,0,0,
40243835,Logi agréable,310821375,Paul,,1er Arrondissement,45.7681,4.82596,Entire home/apt,55,365,0,,,1,0,0,
40246253,Grande chambre 2/3 voyageurs - IDÉALE Lumières ✨,39931974,Alice,,1er Arrondissement,45.7689,4.82808,Private room,110,2,0,,,1,0,0,
40247273,Chambre Double - Appartement Spacieux - Lyon 3ème,21079270,Théo,,3e Arrondissement,45.75498,4.85316,Private room,35,1,1,2019-11-21,0.03,1,0,0,
40247708,Appartement 4 pers proche centre ville,82838504,Basil,,7e Arrondissement,45.74987,4.84361,Entire home/apt,150,365,1,2019-12-08,0.03,1,0,0,
40248624,Appartement lumineux  1er arrondissement,310856348,Felix,,1er Arrondissement,45.76941,4.83346,Entire home/apt,250,365,1,2019-12-29,0.03,1,87,0,
40251056,Appartement atypique dans le vieux lyon de 43m²,310874372,Maxence,,5e Arrondissement,45.7665,4.82851,Entire home/apt,100,365,0,,,1,0,0,
40251204,CHARMANT STUDIO AU CENTRE DE LYON,101641090,Aymeric,,1er Arrondissement,45.7737,4.83744,Entire home/apt,70,2,14,2021-09-07,0.86,1,196,0,6938412792709
40254934,Appartement Canut pour Fêtes des Lumières,252092748,Cédric,,1er Arrondissement,45.77361,4.82626,Entire home/apt,100,365,1,2019-12-08,0.03,1,0,0,
40258377,Charmant et vivant Canut à la Croix Rousse,11633249,Christelle,,1er Arrondissement,45.77091,4.82474,Entire home/apt,248,365,0,,,1,0,0,
40271121,Private bedroom close to city center,2259254,Rita,,7e Arrondissement,45.74712,4.85223,Private room,100,2,0,,,1,87,0,
40276563,Studio entier à votre disposition,311129994,Vanessa,,7e Arrondissement,45.75037,4.84227,Private room,45,1,120,2022-09-06,3.55,2,334,82,
40277429,Moderne et confortable T2 de 57m2 dans le 6ème,82868328,Thibault,,6e Arrondissement,45.77329,4.85011,Entire home/apt,70,365,7,2020-07-15,0.21,1,0,0,
40279225,Appartement 5 pièces/4 chambres/2 salles d'eau,240530525,Marco,,3e Arrondissement,45.76432,4.91142,Entire home/apt,230,5,6,2020-01-30,0.18,1,172,0,
40279831,Logement cosy et calme de 43m2,62632708,Orianne,,7e Arrondissement,45.73757,4.83941,Entire home/apt,150,365,1,2019-12-08,0.03,1,89,0,
40284179,Grande chambre avec mezzanine pour 4 personnes,31099097,Helene,,2e Arrondissement,45.75314,4.83132,Private room,120,1,1,2019-12-08,0.03,1,0,0,
40284357,Chambre privée - Lyon 7ème Garibaldi - au calme,100962145,Caroline,,7e Arrondissement,45.74998,4.85255,Private room,35,2,1,2020-03-08,0.03,1,0,0,
40285468,Chambre proche Part-Dieu / Manufacture des tabacs,44768380,Alexandre,,3e Arrondissement,45.75289,4.86508,Private room,50,1,3,2022-06-26,0.09,1,2,2,
40286231,Le DODO Part-Dieu,58571060,Tibo&Flo,,3e Arrondissement,45.75632,4.85665,Entire home/apt,67,1,191,2022-08-28,5.82,2,234,69,6938312835989
40295377,Bel appartement ancien plein centre de Lyon,20356167,Paula,,7e Arrondissement,45.75323,4.83989,Entire home/apt,150,365,2,2021-06-20,0.06,1,178,0,
40295887,Agréable appartement canut rénové,141911370,Agathe,,4e Arrondissement,45.77819,4.83627,Entire home/apt,60,7,2,2020-01-02,0.06,1,0,0,6938412826559
40302841,Appartement Place Bellevue,103831985,Philippe,,1er Arrondissement,45.77383132299241,4.836825432465736,Entire home/apt,70,2,5,2022-08-25,2.34,12,173,5,6938013058875
40306204,Très bel appartement à 15 min du centre ville,144459778,Florence,,8e Arrondissement,45.73846,4.86417,Entire home/apt,130,2,6,2022-07-11,0.57,1,89,6,6938813044007
40310083,Appartement vue Saône en plein centre historique,26497760,Bastien,,5e Arrondissement,45.75621,4.8241,Entire home/apt,150,365,0,,,1,0,0,
40316194,MODERN APARTMENT - LYON 7ÈME,311531371,Maxence,,7e Arrondissement,45.75254,4.83924,Entire home/apt,100,3,15,2022-04-18,0.45,1,0,4,7968715858649
40316964,Chambre parfaite pour la fête des lumières,74632261,Camille,,7e Arrondissement,45.74841,4.84694,Private room,90,2,0,,,1,0,0,
40320382,"Grand studio lumineux, vue dégagée sur fouvriere",311565332,Camille,,3e Arrondissement,45.75752,4.85457,Entire home/apt,50,365,3,2020-02-15,0.09,1,0,0,
40321600,Joli appartement rénové gare Part-Dieu - 4 pers.,408306543,Etienne,,3e Arrondissement,45.75425,4.8688,Entire home/apt,58,12,67,2022-08-18,2.03,4,53,53,6938712860427
40322220,"Ecully : Loft cosy, moderne, indépendant de 29m2",5746870,Pierre,,9e Arrondissement,45.79299,4.77577,Entire home/apt,71,6,14,2022-08-21,0.42,1,0,2,
40323401,Chambre privée centre de Lyon - fête des Lumières,70977935,Apolline,,3e Arrondissement,45.7627,4.85745,Private room,20,2,1,2019-12-01,0.03,1,0,0,
40323759,"Cosy, lumineux à 2 arrêts de métro du centre hist.",117579412,Nicolas,,9e Arrondissement,45.77528,4.80391,Entire home/apt,60,2,46,2022-08-21,1.36,1,0,30,6938913082184
